dtRef,idUsuario,qtdeTransacoes,qtdeDias,mediaTransacoesDias,saldoPontos,qtdePontosPos,qtdePontosNeg,qtdeDiasUltimaTransacao,qtdeDiasPrimeiraTransacao,qtdSkuDistintos,qtdeChatMessage,qtdePresença,qtdeTrocaStreamElements,qtdeChurn,qtdePonei,qtdeAirflowLover,qtdePresencaStreak,qtdeDailyLoot,qtdeRLover,qtdeVendaItemRPG,qtdeTransacoesD7,qtdeDiasD7,saldoPontosD7,qtdePontosPosD7,qtdePontosNegD7,qtdeTransacoesD14,qtdeDiasD14,saldoPontosD14,qtdePontosPosD14,qtdePontosNegD14,qtdeTransacoesD28,qtdeDiasD28,saldoPontosD28,qtdePontosPosD28,qtdePontosNegD28,propAvgQtdeTransacoes,propAvgQtdeDias,propAvgMediaTransacoesDias,propAvgSaldoPontos,propAvgQtdePontosPos,propAvgQtdePontosNeg,flagChurn
2024-09-01,2d3d2dce-d353-4961-ad39-46723efe2100,3610,149,24.2281879194631,4481,20781,-16300,3.0,216.0,9,3371,144,14,37,15,0,19,9,1,0,10,3,-67,183,-250,26,7,181,431,-250,78,17,598,1098,-500,46.4575465857735,14.3694618418,5.85978597913857,8.83078609476747,24.183534613183,46.3233572638238,0
2025-04-01,2d3d2dce-d353-4961-ad39-46723efe2100,4481,273,16.4139194139194,3738,36288,-32550,1.0,428.0,10,4008,268,30,100,25,0,39,10,1,0,10,5,354,354,0,72,10,-241,759,-1000,99,18,-1725,1275,-3000,55.0153757286142,23.1838291380625,4.1512891751013,7.21797439520841,38.4843921589974,76.5785247379691,0
2024-10-01,2d3d2dce-d353-4961-ad39-46723efe2100,3686,158,23.3291139240506,4398,21948,-17550,1.0,246.0,9,3428,153,15,43,16,0,20,10,1,0,59,5,-63,937,-1000,67,7,-208,1042,-1250,72,8,-145,1105,-1250,45.5229879339994,14.4886825304701,5.67599326071847,8.25925309625122,23.8678663496434,45.3407479419556,0
2024-11-01,2d3d2dce-d353-4961-ad39-46723efe2100,3790,176,21.5340909090909,6728,24278,-17550,1.0,277.0,10,3498,171,15,58,16,0,21,10,1,0,36,4,281,281,0,55,7,843,843,0,92,16,2162,2162,0,45.7382988753451,15.4831615120275,5.28427305528122,12.2253593106427,25.3832774202582,43.213296398892,0
2024-04-01,2d3d2dce-d353-4961-ad39-46723efe2100,1539,46,33.4565217391304,4329,7329,-3000,3.0,63.0,5,1479,45,3,0,6,0,6,0,0,0,49,5,393,393,0,181,10,869,869,0,560,20,433,2433,-2000,31.1522082018927,7.61174785100286,7.3194205600553,12.571764417471,15.1440180869596,21.4883720930233,0
2025-03-01,2d3d2dce-d353-4961-ad39-46723efe2100,4382,255,17.1843137254902,5463,35013,-29550,1.0,397.0,10,3933,250,27,100,25,0,36,10,1,0,22,5,-1438,562,-2000,31,10,-1085,915,-2000,93,20,-1138,1862,-3000,54.2207962857518,22.1160488141837,4.30778118062401,10.5275373687935,37.3155687261677,70.4628519819029,0
2024-07-01,2d5c9985-d3ab-4413-9953-f3ce325e01cf,19,1,19.0,68,68,0,17.0,17.0,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,68,68,0,0.258882279363321,0.110903862594233,4.21739044663426,0.150614106840466,0.0954309469040213,0.0,1
2024-06-01,2d5e52c9-1a65-4d31-9ba0-c441b3ad9824,9,6,1.5,254,254,0,19.0,117.0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,100,0,0.131609123627652,0.728506787330317,0.325157398513514,0.606525555862488,0.395403843666869,0.0,1
2024-10-01,2d5e52c9-1a65-4d31-9ba0-c441b3ad9824,12,9,1.33333333333333,404,404,0,4.0,239.0,2,4,8,0,0,0,0,0,0,0,0,3,3,150,150,0,3,3,150,150,0,3,3,150,150,0,0.148202890723818,0.825304701102728,0.324401134090619,0.758694463593791,0.439339256663747,0.0,0
2024-11-01,2d5e52c9-1a65-4d31-9ba0-c441b3ad9824,16,12,1.33333333333333,555,555,0,1.0,270.0,2,5,11,0,0,0,0,0,0,0,0,2,1,51,51,0,3,2,101,101,0,4,3,151,151,0,0.193090443800929,1.05567010309278,0.327188059007738,1.00848311792609,0.580266865814454,0.0,1
2024-03-01,2d5e52c9-1a65-4d31-9ba0-c441b3ad9824,5,2,2.5,103,103,0,24.0,25.0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,103,103,0,0.165855288277969,0.539177657098526,0.538476803624606,0.399750940951785,0.350779619157756,0.0,1
2024-05-01,2d5e52c9-1a65-4d31-9ba0-c441b3ad9824,7,4,1.75,154,154,0,19.0,86.0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,51,51,0,0.113448513778003,0.542540655196795,0.372331612998605,0.405920233035322,0.265083628445635,0.0,0
2024-05-01,2d6ab96a-7e21-4af4-abc7-4468f6341f2e,1,1,1.0,1,1,0,22.0,22.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0162069305397147,0.135635163799199,0.212760921713488,0.00263584566906053,0.001721322262634,0.0,1
2024-07-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,3004,66,45.5151515151515,4970,11020,-6050,18.0,146.0,6,2920,64,6,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,182,6,924,974,-50,40.9306509056535,7.3196549312194,10.1029034303743,11.0081192793693,15.4654269835634,23.1736679640317,1
2025-01-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,3543,87,40.7241379310345,6889,12989,-6100,26.0,330.0,7,3439,80,6,1,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,29,29,0,41.466799679278,7.29649919828968,10.1966060686276,12.1546021593836,12.879391793157,13.8093669449467,1
2024-04-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,1390,32,43.4375,696,5696,-5000,4.0,55.0,5,1346,31,5,0,5,0,3,0,0,0,86,4,-220,780,-1000,170,7,11,1011,-1000,714,17,-260,2740,-3000,28.1361724500526,5.29512893982808,9.50300013421735,2.02124001722333,11.7697267053243,35.8139534883721,0
2024-05-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,2520,49,51.4285714285714,1708,7708,-6000,2.0,85.0,5,2458,47,6,0,5,0,4,0,0,0,215,4,411,411,0,303,6,597,597,0,919,15,1704,1704,0,40.8414649600811,6.64612302616074,10.9419902595508,4.50202440275539,13.2679520003828,29.7672413793103,0
2024-09-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,3014,67,44.9850746268657,4980,11030,-6050,6.0,208.0,6,2930,64,6,0,9,1,4,0,0,0,10,1,10,10,0,10,1,10,10,0,10,1,10,10,0,38.7875472048536,6.46143586174901,10.8800092869203,9.81417423609506,12.8359745336321,17.1936387390266,0
2024-11-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,3459,79,43.7848101265823,6560,12660,-6100,2.0,269.0,7,3360,75,6,1,10,2,5,0,0,0,30,3,177,177,0,54,4,201,201,0,54,4,201,201,0,41.7437403192134,6.94982817869416,10.7444002795041,11.9200887452165,13.2363576958757,15.0200061557402,0
2024-03-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,595,14,42.5,727,2727,-2000,1.0,24.0,4,577,13,2,0,3,0,0,0,0,0,203,5,-54,946,-1000,371,9,-192,1808,-2000,595,14,727,2727,-2000,19.7367793050783,3.77424359968968,9.1541056616183,2.82154304924221,9.28714583925439,55.6,0
2024-06-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,2822,60,47.0333333333333,4046,10046,-6000,1.0,116.0,5,2746,58,6,0,8,0,4,0,0,0,123,3,270,270,0,155,6,449,449,0,203,9,1143,1143,0,41.2667718752484,7.28506787330317,10.1954908733904,9.66142676779381,15.6386890294385,26.8333333333333,0
2024-12-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,3514,86,40.8604651162791,6860,12960,-6100,3.0,299.0,7,3410,80,6,1,10,2,5,0,0,0,9,2,107,107,0,19,3,117,117,0,46,6,242,242,0,42.0123648407312,7.3791014168531,10.1641397521553,12.1230615643793,13.149050636225,14.5321542076876,0
2024-10-01,2d7f6b3f-9366-44c1-9663-beb5f7e1254e,3377,74,45.6351351351351,5834,11884,-6050,1.0,238.0,7,3284,71,6,1,9,1,5,0,0,0,288,5,681,681,0,348,6,790,790,0,363,7,854,854,0,41.7067634978611,6.78583865351132,11.1030671941624,10.9559987638767,12.9235339757227,15.6302863275687,0
2024-08-01,2d92ce4d-7c5f-4585-b308-ba2168edb78d,1,1,1.0,50,50,0,16.0,16.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0133167928301982,0.103973117216841,0.236635300346601,0.104532524983803,0.0633020059274426,0.0,1
2024-03-01,2ddd2ecb-b06a-447b-afd3-ef19987be8b2,1,1,1.0,50,50,0,25.0,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.194053854830964,0.170281368523183,0.0,1
2024-11-01,2e21347c-b53d-4ec0-927e-2e0450be6076,4,4,1.0,200,200,0,23.0,233.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0482726109502323,0.351890034364261,0.245391044255804,0.363417339793185,0.209105176870074,0.0,1
2024-04-01,2e21347c-b53d-4ec0-927e-2e0450be6076,3,3,1.0,150,150,0,14.0,19.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,3,3,150,150,0,0.0607255520504732,0.496418338108883,0.21877410380932,0.435612072677443,0.309947156916898,0.0,1
2024-10-01,2e3b3a2c-5269-419c-9f5e-48600dcd1aeb,12,4,3.0,208,208,0,5.0,8.0,2,8,4,0,0,0,0,0,0,0,0,8,3,155,155,0,12,4,208,208,0,12,4,208,208,0,0.148202890723818,0.36680208937899,0.729902551703894,0.390614971355219,0.226194468777375,0.0,1
2024-06-01,2e4d5f68-f2b7-441f-9bfe-5b521165955f,52,12,4.33333333333333,150,150,0,11.0,122.0,2,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0.760408269848659,1.45701357466063,0.939343595705708,0.358184383383359,0.233506206889883,0.0,1
2024-03-01,2e4d5f68-f2b7-441f-9bfe-5b521165955f,6,3,2.0,55,55,0,7.0,30.0,2,5,1,0,0,0,0,0,0,0,0,2,1,2,2,0,2,1,2,2,0,5,2,5,5,0,0.199026345933562,0.808766485647789,0.430781442899685,0.21345924031406,0.187309505375501,0.0,1
2024-05-01,2e4d5f68-f2b7-441f-9bfe-5b521165955f,51,11,4.63636363636364,149,149,0,7.0,91.0,2,49,2,0,0,0,0,0,0,0,0,5,1,54,54,0,32,4,81,81,0,37,7,86,86,0,0.826553457525451,1.49198680179119,0.986437000671628,0.392741004690019,0.256477017132466,0.0,0
2025-04-01,2e52ec19-309f-451e-a58e-08455e64258b,3,2,1.5,3,3,0,11.0,20.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,2,3,3,0,0.0368324318647272,0.169844902110348,0.379369095559916,0.00579291685008701,0.00318158003959965,0.0,1
2024-03-01,2e831413-2bd2-4e91-ad83-8f7742506c77,1,1,1.0,50,50,0,25.0,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.194053854830964,0.170281368523183,0.0,1
2024-03-01,2e841867-0518-4eee-a80d-a6a50d70431e,5,2,2.5,103,103,0,3.0,4.0,2,3,2,0,0,0,0,0,0,0,0,5,2,103,103,0,5,2,103,103,0,5,2,103,103,0,0.165855288277969,0.539177657098526,0.538476803624606,0.399750940951785,0.350779619157756,0.0,1
2025-02-01,2eaa03f0-deee-48d7-b9e1-39b8929b197c,1,1,1.0,50,50,0,5.0,5.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0120492437238676,0.0857332009268454,0.248259807229543,0.0949688509502385,0.0514486060208774,0.0,1
2025-04-01,2ebf6854-077c-4ec6-8a4e-d79bfa183413,22,6,3.66666666666667,218,218,0,6.0,15.0,2,18,4,0,0,0,0,0,0,0,0,3,2,101,101,0,21,5,217,217,0,22,6,218,218,0,0.270104500341333,0.509534706331045,0.927346678035349,0.420951957772989,0.231194816210908,0.0,0
2024-05-01,2ed8397f-d143-4df6-9768-7e16a3180026,12,7,1.71428571428571,355,355,0,8.0,21.0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,101,101,0,12,7,355,355,0,0.194483166476577,0.949446146594391,0.364733008651694,0.935725212516488,0.611069403235069,0.0,0
2024-06-01,2ed8397f-d143-4df6-9768-7e16a3180026,42,14,3.0,728,728,0,16.0,52.0,2,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,373,373,0,0.614175910262378,1.69984917043741,0.650314797027029,1.7383882073539,1.1332834574389,0.0,1
2024-11-01,2ee53164-1ee9-4e17-9277-b3f158e48e7f,103,36,2.86111111111111,2271,2271,0,11.0,270.0,5,61,35,0,4,0,0,3,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1.24301973196848,3.16701030927835,0.702091043287438,4.12660389335161,2.37438928335969,0.0,1
2024-06-01,2ee53164-1ee9-4e17-9277-b3f158e48e7f,45,13,3.46153846153846,732,732,0,3.0,117.0,3,32,12,0,0,0,0,1,0,0,0,2,2,100,100,0,8,7,450,450,0,26,11,615,615,0,0.658045618138262,1.57843137254902,0.750363227338879,1.74793979091079,1.13951028962263,0.0,0
2024-08-01,2ee53164-1ee9-4e17-9277-b3f158e48e7f,98,32,3.0625,2070,2070,0,20.0,178.0,5,60,31,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,265,265,0,1.30504569735943,3.32713975093892,0.724695607311466,4.32764653432946,2.62070304539612,0.0,0
2024-03-01,2ee53164-1ee9-4e17-9277-b3f158e48e7f,19,2,9.5,117,117,0,24.0,25.0,2,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,117,117,0,0.630250095456281,0.539177657098526,2.0462118537735,0.454086020304455,0.398458402344248,0.0,1
2024-09-01,2ee53164-1ee9-4e17-9277-b3f158e48e7f,101,34,2.97058823529412,2171,2171,0,20.0,209.0,5,61,33,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,101,101,0,1.29978177428341,3.27893760148457,0.718461130846149,4.27842816597638,2.52646425317455,0.0,0
2024-07-01,2ee53164-1ee9-4e17-9277-b3f158e48e7f,86,27,3.18518518518519,1755,1755,0,3.0,147.0,4,55,26,0,2,0,0,3,0,0,0,7,2,203,203,0,15,7,555,555,0,41,14,1023,1023,0,1.17178294869714,2.9944042900443,0.707008924776893,3.88717290448555,2.46296046789055,0.0,0
2024-10-01,2ee53164-1ee9-4e17-9277-b3f158e48e7f,102,35,2.91428571428571,2221,2221,0,6.0,239.0,5,61,34,0,4,0,0,3,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,1.25972457115245,3.20951828206616,0.709048193083783,4.1709415931728,2.41527843824302,0.0,0
2024-03-01,2eee0bb7-77ce-46c6-806d-2e186e948fc0,1,1,1.0,50,50,0,24.0,24.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.194053854830964,0.170281368523183,0.0,1
2024-09-01,2f30f641-120c-4fb9-8bf5-9cfacbbf99f9,2,1,2.0,51,51,0,9.0,9.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,51,51,0,2,1,51,51,0,0.0257382529561072,0.0964393412201345,0.48371640492612,0.10050660362266,0.0593503808898673,0.0,1
2024-04-01,2f6cfdf9-b522-4217-9b87-c271bad72884,4,4,1.0,200,200,0,21.0,46.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0809674027339642,0.66189111747851,0.21877410380932,0.580816096903257,0.413262875889197,0.0,1
2024-03-01,2f6cfdf9-b522-4217-9b87-c271bad72884,2,2,1.0,100,100,0,9.0,15.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,2,2,100,100,0,0.0663421153111875,0.539177657098526,0.215390721449842,0.388107709661927,0.340562737046366,0.0,0
2024-06-01,2fa14ef0-72ee-43b8-a884-8cedd9dae64e,49,7,7.0,343,343,0,1.0,122.0,2,43,6,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.716538561972774,0.849924585218703,1.51740119306307,0.819048290003281,0.533950859754867,0.0,0
2024-04-01,2fa14ef0-72ee-43b8-a884-8cedd9dae64e,41,5,8.2,286,286,0,4.0,61.0,2,36,5,0,0,0,0,0,0,0,0,4,1,53,53,0,4,1,53,53,0,4,1,53,53,0,0.829915878023134,0.827363896848137,1.79394765123643,0.830567018571658,0.590965912521552,0.0,0
2024-03-01,2fa14ef0-72ee-43b8-a884-8cedd9dae64e,37,4,9.25,233,233,0,23.0,30.0,2,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,112,112,0,1.22732913325697,1.07835531419705,1.99236417341104,0.904290963512291,0.793511177318032,0.0,0
2024-07-01,2fa14ef0-72ee-43b8-a884-8cedd9dae64e,51,8,6.375,394,394,0,7.0,152.0,2,44,7,0,0,0,0,0,0,0,0,2,1,51,51,0,2,1,51,51,0,2,1,51,51,0,0.694894539343652,0.887230900753866,1.41504547880492,0.872675854340345,0.552938133532123,0.0,0
2024-08-01,2fa14ef0-72ee-43b8-a884-8cedd9dae64e,56,9,6.22222222222222,448,448,0,16.0,183.0,2,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,54,54,0,0.745740398491101,0.935758054951571,1.47239742437885,0.936611423854879,0.567185973109885,0.0,1
2024-05-01,2fd852d8-7690-4249-905f-e026378d85f4,8,2,4.0,8,8,0,8.0,23.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,8,2,8,8,0,0.129655444317718,0.271270327598397,0.851043686853953,0.0210867653524842,0.013770578101072,0.0,1
2024-03-01,2ff81b20-1996-4e43-8711-cee1fa757142,1,1,1.0,50,50,0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.194053854830964,0.170281368523183,0.0,1
2024-03-01,3014824d-d506-4150-a423-220729454eb6,1,1,1.0,50,50,0,3.0,3.0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0331710576555937,0.269588828549263,0.215390721449842,0.194053854830964,0.170281368523183,0.0,1
2024-06-01,301dcb9a-14cf-42f7-a653-1194cffd04f9,4,4,1.0,200,200,0,15.0,24.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,200,200,0,0.0584929438345122,0.485671191553544,0.21677159900901,0.477579177844479,0.311341609186511,0.0,1
2024-05-01,304f91f3-8cb0-40e2-a24d-a9491fb0eb82,77,28,2.75,1093,3093,-2000,12.0,68.0,5,43,27,2,0,3,0,2,0,0,0,0,0,0,0,0,4,2,102,102,0,6,4,202,202,0,1.24793365155803,3.79778458637756,0.585092534712093,2.88097931628316,5.32404975832695,9.92241379310345,0
2024-07-01,304f91f3-8cb0-40e2-a24d-a9491fb0eb82,190,52,3.65384615384615,1173,6173,-5000,3.0,129.0,5,123,51,5,0,6,0,5,0,0,0,10,2,607,607,0,18,3,664,664,0,51,13,384,1384,-1000,2.58882279363321,5.76700085490013,0.811036624352742,2.59809334299803,8.66316522409593,19.1517917058113,0
2024-04-01,304f91f3-8cb0-40e2-a24d-a9491fb0eb82,71,24,2.95833333333333,891,2891,-2000,3.0,38.0,5,41,23,2,0,3,0,2,0,0,0,21,5,365,365,0,32,9,572,572,0,62,19,138,2138,-2000,1.43717139852787,3.97134670487106,0.647206723769239,2.58753571170401,5.97371487097835,14.3255813953488,0
2024-09-01,304f91f3-8cb0-40e2-a24d-a9491fb0eb82,222,66,3.36363636363636,1791,6841,-5050,4.0,191.0,6,141,64,5,0,6,0,5,0,1,0,1,1,50,50,0,1,1,50,50,0,6,3,153,153,0,2.8569460781279,6.36499652052888,0.813523044648474,3.52955543310166,7.9610971699526,14.3517149805098,1
2024-03-01,304f91f3-8cb0-40e2-a24d-a9491fb0eb82,6,4,1.5,701,701,0,1.0,7.0,3,1,4,0,0,1,0,0,0,0,0,6,4,701,701,0,6,4,701,701,0,6,4,701,701,0,0.199026345933562,1.07835531419705,0.323086082174763,2.72063504473011,2.38734478669502,0.0,0
2024-06-01,304f91f3-8cb0-40e2-a24d-a9491fb0eb82,139,39,3.56410256410256,789,4789,-4000,1.0,99.0,5,89,38,4,0,5,0,3,0,0,0,31,4,-275,725,-1000,50,6,-158,842,-1000,62,11,-304,1696,-2000,2.0326297982493,4.73529411764706,0.772596211852624,1.88404985659647,7.45507483197101,17.8888888888889,0
2024-08-01,304f91f3-8cb0-40e2-a24d-a9491fb0eb82,211,61,3.45901639344262,1535,6585,-5050,1.0,160.0,6,135,59,5,0,6,0,5,0,1,0,2,2,51,51,0,8,3,106,106,0,19,7,262,312,-50,2.80984328717183,6.34236015022732,0.818525383166112,3.20914851700276,8.33687418064419,16.2095696446624,0
2024-11-01,30629975-c643-46cc-81c1-18d8320f1093,76,18,4.22222222222222,766,1766,-1000,3.0,38.0,8,46,18,1,9,1,0,1,0,0,0,11,3,158,158,0,21,6,-430,570,-1000,52,15,595,1595,-1000,0.917179608054414,1.58350515463918,1.03609552019117,1.3918884114079,1.84639871176275,2.46229609110496,0
2025-02-01,30629975-c643-46cc-81c1-18d8320f1093,157,47,3.34042553191489,447,3447,-3000,3.0,130.0,8,77,45,3,29,2,0,1,0,0,0,1,1,50,50,0,10,5,206,206,0,25,9,-557,443,-1000,1.89173126464722,4.02946044356173,0.829293398617836,0.849021527495132,3.54686689907929,6.73619599989597,1
2025-01-01,30629975-c643-46cc-81c1-18d8320f1093,131,37,3.54054054054054,954,2954,-2000,14.0,99.0,8,64,36,2,26,2,0,1,0,0,0,0,0,0,0,0,1,1,10,10,0,23,8,438,438,0,1.53320653626458,3.10310885444504,0.886488922688431,1.68318920889127,2.9290725503877,4.52766129342515,0
2024-12-01,30629975-c643-46cc-81c1-18d8320f1093,102,27,3.77777777777778,313,2313,-2000,5.0,68.0,8,53,27,2,18,1,0,1,0,0,0,2,1,60,60,0,4,2,120,120,0,24,8,-513,487,-1000,1.21948241711855,2.31669463087248,0.939731380361165,0.553136774001565,2.3467402871596,4.764640723832,0
2024-10-01,30629975-c643-46cc-81c1-18d8320f1093,21,2,10.5,119,119,0,1.0,7.0,2,19,2,0,0,0,0,0,0,0,0,21,2,119,119,0,21,2,119,119,0,21,2,119,119,0,0.259355058766681,0.183401044689495,2.55465893096363,0.223476834573419,0.12940933550244,0.0,0
2025-04-01,307ba7b9-adf7-41e9-8006-e014b786cd45,8,6,1.33333333333333,302,302,0,20.0,43.0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0982198183059392,0.509534706331045,0.337216973831036,0.583153629575426,0.320279057319698,0.0,1
2025-03-01,307ba7b9-adf7-41e9-8006-e014b786cd45,7,5,1.4,252,252,0,5.0,12.0,2,2,5,0,0,0,0,0,0,0,0,1,1,50,50,0,7,5,252,252,0,7,5,252,252,0,0.0866146905523192,0.433648015964387,0.350953418868729,0.48561951618817,0.268572339388063,0.0,0
2024-06-01,309129e2-8d6a-499d-9448-56aea5377a37,22,4,5.5,218,218,0,22.0,38.0,2,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,51,51,0,0.321711191089817,0.485671191553544,1.19224379454955,0.520561303850482,0.339362354013297,0.0,1
2024-05-01,309129e2-8d6a-499d-9448-56aea5377a37,6,2,3.0,104,104,0,6.0,7.0,2,4,2,0,0,0,0,0,0,0,0,6,2,104,104,0,6,2,104,104,0,6,2,104,104,0,0.0972415832382883,0.271270327598397,0.638282765140465,0.274127949582295,0.179017515313936,0.0,0
2024-08-01,30d00626-d497-4f5a-831a-7b6b1617df07,1,1,1.0,1,1,0,17.0,17.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0133167928301982,0.103973117216841,0.236635300346601,0.00209065049967607,0.00126604011854885,0.0,1
2024-03-01,30e5dd64-f51e-43e2-a3e2-6f6407658d2a,25,4,6.25,622,622,0,1.0,30.0,3,22,2,0,0,1,0,0,0,0,0,23,2,571,571,0,23,2,571,571,0,24,3,572,572,0,0.829276441389843,1.07835531419705,1.34619200906151,2.41402995409719,2.11830022442839,0.0,0
2024-06-01,30e5dd64-f51e-43e2-a3e2-6f6407658d2a,69,11,6.27272727272727,813,813,0,15.0,122.0,3,63,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,52,52,0,1.00900328114534,1.33559577677225,1.35974912105651,1.94135935793781,1.26560364134317,0.0,0
2024-09-01,30e5dd64-f51e-43e2-a3e2-6f6407658d2a,81,13,6.23076923076923,874,874,0,11.0,214.0,3,74,6,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,7,7,0,7,1,7,7,0,1.04239924472234,1.25371143586175,1.50696264611599,1.72240728561186,1.01710260583812,0.0,1
2024-07-01,30e5dd64-f51e-43e2-a3e2-6f6407658d2a,74,12,6.16666666666667,867,867,0,14.0,152.0,3,67,6,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,54,54,0,5,1,54,54,0,1.00827835120451,1.3308463511308,1.3688021625041,1.92032986221594,1.21674457302627,0.0,1
2024-04-01,30e5dd64-f51e-43e2-a3e2-6f6407658d2a,48,7,6.85714285714286,694,694,0,11.0,61.0,3,44,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,3,1,3,3,0,0.971608832807571,1.15830945558739,1.50016528326391,2.0154318562543,1.43402217933551,0.0,0
2024-05-01,30e5dd64-f51e-43e2-a3e2-6f6407658d2a,64,9,7.11111111111111,710,710,0,5.0,91.0,3,60,3,0,0,1,0,0,0,0,0,14,1,14,14,0,16,2,16,16,0,16,2,16,16,0,1.03724355454174,1.22071647419279,1.51296655440703,1.87145042503298,1.22213880647014,0.0,0
2025-03-01,30f45a6d-ada5-4a17-8338-710e414eb6c6,111,13,8.53846153846154,650,650,0,2.0,37.0,2,100,11,0,0,0,0,0,0,0,0,25,2,123,123,0,53,4,249,249,0,60,7,403,403,0,1.37346152161535,1.12748484150741,2.14043019200159,1.25259002191393,0.692746113500957,0.0,0
2025-04-01,30f45a6d-ada5-4a17-8338-710e414eb6c6,142,21,6.76190476190476,1024,1024,0,7.0,68.0,2,124,18,0,0,0,0,0,0,0,0,2,1,2,2,0,8,3,106,106,0,31,8,374,374,0,1.74340177493042,1.78337147215866,1.7101717958574,1.97731561816303,1.08597932018335,0.0,0
2025-02-01,30f45a6d-ada5-4a17-8338-710e414eb6c6,51,6,8.5,247,247,0,2.0,9.0,2,47,4,0,0,0,0,0,0,0,0,45,4,241,241,0,51,6,247,247,0,51,6,247,247,0,0.614511429917249,0.514399205561073,2.11020836145112,0.469146123694178,0.254156113743134,0.0,0
